farm,event_id,event_label,cooling_anomaly_frac,cooling_max_1h,cooling_max_24h,cooling_max_6h,cooling_mean_1h,cooling_mean_24h,cooling_mean_6h,cooling_overall_max,cooling_overall_mean,cooling_overall_std,cooling_std_1h,cooling_std_24h,cooling_std_6h,cooling_trend_slope,gearbox_anomaly_frac,gearbox_max_1h,gearbox_max_24h,gearbox_max_6h,gearbox_mean_1h,gearbox_mean_24h,gearbox_mean_6h,gearbox_overall_max,gearbox_overall_mean,gearbox_overall_std,gearbox_std_1h,gearbox_std_24h,gearbox_std_6h,gearbox_trend_slope,generator_bearings_anomaly_frac,generator_bearings_max_1h,generator_bearings_max_24h,generator_bearings_max_6h,generator_bearings_mean_1h,generator_bearings_mean_24h,generator_bearings_mean_6h,generator_bearings_overall_max,generator_bearings_overall_mean,generator_bearings_overall_std,generator_bearings_std_1h,generator_bearings_std_24h,generator_bearings_std_6h,generator_bearings_trend_slope,hydraulic_anomaly_frac,hydraulic_max_1h,hydraulic_max_24h,hydraulic_max_6h,hydraulic_mean_1h,hydraulic_mean_24h,hydraulic_mean_6h,hydraulic_overall_max,hydraulic_overall_mean,hydraulic_overall_std,hydraulic_std_1h,hydraulic_std_24h,hydraulic_std_6h,hydraulic_trend_slope,transformer_anomaly_frac,transformer_max_1h,transformer_max_24h,transformer_max_6h,transformer_mean_1h,transformer_mean_24h,transformer_mean_6h,transformer_overall_max,transformer_overall_mean,transformer_overall_std,transformer_std_1h,transformer_std_24h,transformer_std_6h,transformer_trend_slope
A,84,anomaly,0.0675017397355602,2.4744225681408523,4.468497312869609,2.4744225681408523,-1.4273175951504047,0.14803626880906184,-0.5884998954275615,6.158532913326638,0.5347971469372449,1.6777653535542478,0.8088537261276444,1.303717059824572,1.030008012094064,-0.0004305737351176333,0.07724425887265135,0.8118281686841726,6.1316522968109695,3.056921732982339,0.11568295336826158,0.6481355531029624,-0.1632568464103955,12.07936979465427,1.280452477206053,2.491945823748472,0.6043576103248796,2.303747759281277,1.6548337775052504,-0.0007628314104170028,0.09255393180236604,9.163400984460878,13.99979734685585,11.68755126183897,6.661030888202309,5.596828388566242,4.316574546338917,31.49613405223522,3.011762929246142,4.725770449271271,2.2632115558451917,4.151208536938625,2.981729621410897,0.0013970097444679823,0.13848295059151008,5.382159741853158,10.740034451706904,10.11684727578836,-2.8586683517215143,-3.4114882452837527,-5.875723066662263,13.467940882389492,-2.863104700881598,2.9953481737666365,1.6960516605867477,3.3386585796589197,1.9257716793416684,0.0006667907416627295,0.22477383437717466,4.392419299055845,17.511342711021896,17.3645207722738,-1.9039413200924145,-3.2524870770954344,3.6024446256862066,24.12433568114851,-7.42052917578869,5.921673132525987,2.2643706622101107,6.4950404197334235,4.971855683118992,0.0007821104130754954
A,25,normal,0.06438299628559636,1.543220490809496,5.1771074182040095,3.2704910661409983,-0.11831130103037542,-0.5952888482148139,-0.5935401301064154,6.022940803539495,-0.27718555158627156,1.109664995278328,0.8572397989445993,1.3623756751881277,1.1529339259846534,-8.147905789434543e-06,0.05447791993396616,6.084153350117553,6.084153350117553,6.084153350117553,3.3654898041709687,-0.25380618510201475,0.6301812715998985,9.07667142325787,-0.08775773614581996,2.2722809447013526,1.9122376930714486,1.6726806987950988,2.1630542209748804,-1.103471034851035e-05,0.07552620718118036,18.855912395477517,22.137580066288848,18.855912395477517,17.481456470499776,7.962982596091042,10.85373809578227,22.137580066288848,2.1412082967930144,5.587920405511505,1.2158489383799942,6.115302576299365,5.783400705897117,0.0019486225898645404,0.05323978539001238,1.9300673587239743,9.0162176914774,5.406117365104386,-1.2001067801482155,1.3309491580757717,-1.279975010996231,16.4819389875992,-2.1205501486093183,4.010200913625565,0.8039629426513185,3.443085655786252,2.4603550611593112,-0.0003343228027874395,0.042509286009079654,2.8852702361656952,14.667182888554464,11.643843246964963,1.4383194243679351,0.5147895615224742,-0.8205918934477184,21.358202545264476,3.672781188307898,6.241613993877904,1.2733373866566622,5.144551546494176,4.582491186132531,0.001375384395460034
A,69,normal,0.07481681450057848,0.7225830540434686,4.136158511919426,2.3066580310959495,-0.07503061891969172,-0.4726647742551882,-0.09686077961962564,6.752751468464453,-0.3598042720644126,1.3442064532710667,0.39134792553609626,1.544516749592444,0.7903261575092704,9.397114343096108e-05,0.04165059776320864,1.7566147008357333,5.929768067208975,5.464342847226838,-0.4204578588101964,-0.15834728906215773,1.1318489933038804,10.082819539613396,0.3983007066012458,2.567978118852446,1.1277426095750944,2.511531044346766,2.360794291939409,-0.00033380428516335543,0.06556112610875434,5.361551232278686,11.254255901904791,11.254255901904791,3.0226929945567336,2.995005387037085,5.160539966046234,22.379549712850043,1.7115940640470528,5.352816938987923,1.6100133537344083,3.8537550118627646,3.29047838853777,0.0016358527924879669,0.15156189741612033,5.180421636818487,8.746956320193924,8.301651880968159,-3.8560383731903785,-3.7201184608039517,-3.1081844385350803,14.97631555291104,-3.1272477516509394,3.206294133958646,0.8172338760295315,2.0164805565778656,1.4144641757142393,5.036991020635652e-05,0.23177786347859622,9.060803991347726,16.536147055024898,16.536147055024898,7.28229644465669,7.990834115193583,10.460021171348838,23.70712962458203,7.3356957286160345,5.627130669607502,1.9077540175549332,3.457781012040221,3.1932871836183963,0.0001264934099736875
A,13,normal,0.06335473067262071,0.26170400253330683,3.0507714193168596,1.6226660046277956,-0.21860257413266618,-0.5381059171487522,-0.007173372617246759,5.725364851922805,-0.06582874346189137,1.1462918621698732,0.03068868528859502,1.1392372951713055,0.46114496970466634,-0.00018167274376042816,0.051911805749372035,1.389179875138943,7.797372760903102,7.797372760903102,-0.3156808191184896,0.6651897464299369,1.6547634587666162,13.29408435854181,0.31731904397680977,2.1399063299586354,0.9202183532317469,2.028585471992325,2.9477722099509056,1.6821657372944247e-05,0.04046888082612336,6.166381871045061,12.567778616057964,10.753930437136688,-4.651665211481165,-1.02050194211566,-0.6474994538321214,26.81607316448595,0.21496962875960327,4.99637682813028,1.2925430645296927,4.418095416869271,4.368116941604364,-0.00048233357630674093,0.11024281328495673,2.767146779078246,9.092391710642836,6.062540606258189,-2.51473118798787,-2.748076853898921,-0.682836026291009,14.217986219943434,-1.8977996415265348,3.589789003619124,0.23734438761056065,3.958627457472229,1.845856464457318,-0.00025290840621971746,0.07172760256768071,9.25719428539994,19.125393830552696,14.992087837304979,-6.4807735483358035,0.145357458607223,-2.89624535538229,21.303243120534482,-5.051187830003575,7.976328226193424,2.1723336726932265,5.8896132359097315,7.061199387823923,0.0012342759585898969
A,24,normal,0.06005895357406043,4.019770430685625,4.019770430685625,4.019770430685625,-1.0824120541960383,-0.43373978800088797,-0.690989867748345,7.152284882567564,0.08594321250192259,1.1436467976320515,1.976411554476583,0.8006245967562211,0.8912898186287475,-0.0003093785209185965,0.05305821665438467,8.1262334733741,8.1262334733741,8.1262334733741,-4.681129572260743,0.22477990675332127,-1.432317003222894,13.385232780118393,0.5330921862155509,2.3429851987977792,2.682375373689027,2.266665698660411,2.0034413923127845,-0.00015079649424091227,0.06521739130434782,12.881680791767302,13.092770867040521,12.881680791767302,-6.1247197171633685,2.83759019456937,-1.997505945315501,24.835049064797516,0.9453703989167864,5.868460954741512,4.6119671993176095,5.00092825580625,2.708941929590853,0.0014632102279395227,0.07479734708916728,5.381789482124596,11.377224471312331,5.381789482124596,-1.9117121366066236,-0.4077823528650386,1.174882544240842,17.827911824192242,0.732806603012473,4.381812926054876,2.733027257631294,3.9420599266011758,1.7920380529873543,-0.0003258136861810697,0.18017686072218128,7.85588169430342,12.466137260212975,9.405808044189158,6.045784070125037,0.6394105610317691,6.018113637531643,25.919234284871898,7.18742149843014,6.646469264431735,2.1496879292615603,5.0950957099868415,1.888497476055842,-0.003845173239620986
A,3,normal,0.08207147183525136,0.6379135958365296,6.847144869991503,1.5748574628288239,0.05781392334905059,-0.971146423599362,-0.07187791332049681,7.321161372273451,-0.32681898819502203,1.4842314982925486,0.509222831845708,1.7560763895703184,0.544244694871115,-0.0004363864890754707,0.04815263476680799,6.914768763333903,8.238931163709033,6.914768763333903,-3.5933958780096837,-2.1687553320285513,-1.2387137753685453,18.43502674652288,-0.5655224983170772,2.5219513670450198,2.1296744135394263,1.8339288121669222,2.1034782306667386,2.7182487614167436e-05,0.15626892792247124,16.46799519717775,16.46799519717775,16.46799519717775,-13.668374114543143,-4.91606889638847,-6.017211998524702,21.147361177047074,-4.202584620096684,4.29400025038305,2.4533149066225395,3.3266899623359403,4.267438638210698,-0.0003817953634649274,0.33827983040581466,9.792179509890936,14.208804469866145,12.194129827393112,7.932778218746868,8.578146100276305,7.738700981465862,17.851718263587085,6.599621578106343,4.610564468940621,2.1202807410385502,3.5051700046429786,3.489389282762179,0.0001862197366576533,0.10175651120533011,8.761385449337112,16.996055461110068,14.23588678533028,6.197330238101607,9.194247122618457,8.416500762867635,30.78288941381345,5.27778498585975,6.944119220013839,2.251089322104236,3.34613042407834,3.8822868306570024,-0.00023465843376903054
A,17,normal,0.07083782811938152,1.3710377743326276,2.6175508706386097,1.6491610814069944,0.655945894007837,0.4447453252972505,0.7102565147868398,10.905524688963588,-0.4413541226835112,1.7229753978126756,0.6841307807881143,0.8264909147718281,0.6600193731676499,0.0002312141796576063,0.07011866235167206,1.476300868187387,5.6649951229723,3.8639118093500073,-0.49985509740611295,-0.4498946993235402,-0.454017875130815,13.233429540905561,-1.0311268483787441,2.8646946084677456,0.5466502221739629,1.8564508723731254,1.4768987429869662,-0.00029775233634660826,0.11686443725278677,7.8683744335006764,11.961764952390034,7.8683744335006764,4.792084289429632,0.3442148934484721,2.7829361151785657,17.34973915717302,-2.7954291047664523,3.7137883984735764,2.8907061820731346,4.686648406614804,2.6698939206293235,0.0003719959076410485,0.288745055735347,5.887814659419433,13.261644324420622,9.401319533945063,4.1922945746705516,5.205478525024265,5.212353670782459,20.99956444446535,6.980025742276667,5.048735223804035,2.0389205174429073,2.865004375273213,2.165252075983812,-0.0006855487934197782,0.12657317511686444,7.700699841400834,20.999229166449027,10.591639105282411,-3.554788164053439,5.114133139932119,-4.883420368593144,31.069541296154583,5.768812076256732,5.952327434929809,2.598388428944324,9.459017375882533,3.278497006205557,-0.00011072395770777252
A,38,normal,0.08687106918238993,2.534988496167877,5.733957993495515,3.7392868295497053,0.9546506445168982,1.2277542493819862,1.5173094637520768,6.954268996771916,0.8730419637235478,1.47465019994657,0.9156471589882577,1.6782771897713846,1.1786926133577367,2.5745156817651887e-05,0.10809748427672956,5.168216123882722,6.625809696658962,5.168216123882722,2.1888685120851115,1.3587679726181452,0.7350205680878206,8.780214971191938,1.7309973335919184,2.257465445160865,1.8179686642562591,1.8133337077445615,1.520668748693317,-0.00035916918327805284,0.05385220125786164,14.000740169472145,18.6238714858708,18.6238714858708,4.769912945539283,2.172112948306444,-0.08803072120988434,21.667907170043293,1.5332287437393761,5.1272598306451656,6.704769341581386,6.374040584815724,8.173498891716534,0.0016804580251485238,0.05699685534591195,5.039473343902252,8.856918593302176,8.856918593302176,2.7745640479073033,-0.03342040440923041,1.7268016535473933,14.79608252604465,-1.4964968826501586,3.458438826477052,2.3994630443076255,4.483076182515085,4.312095367962093,0.0004779610345318885,0.14465408805031446,7.9164374192847475,14.175056167404875,10.288572535897714,-2.4514152551301245,-0.0660047126809356,0.2622382357317545,26.478357780348382,-7.384672271833451,6.994072512572925,5.867316145868693,6.020327534059847,4.994471875395811,-0.00021727656523738887
A,71,normal,0.05839118007349939,1.8157818839893807,6.904866179055212,6.627033627682586,0.25421542685436016,-0.03884494708238351,0.7234145188206186,6.965887787928395,0.016124568298891032,1.8992965070782482,0.9600993953786146,1.848298112311062,2.320586089242849,-0.00024408226248795323,0.049407921600653326,1.601609266762388,6.406809507096995,5.4694597357368835,0.7980048603839643,-0.5807594792376796,0.029727122954278644,16.72486609848668,0.14361796302820592,3.256158524250822,0.6692941331114014,2.3896976111983004,1.8331776640464401,0.0005156195637355839,0.08248264597795019,4.981441287428101,11.105429507291497,7.4457246063160305,2.5638162970827483,-0.49805918247491665,1.0679632698720662,20.25263835461019,2.1500900472370366,5.0391133877537415,1.6564549741542534,2.9367514238957044,2.755420262892814,0.0011631465037188554,0.06369946917109025,3.1053124232718545,8.263809346171648,5.1058498877118765,0.48822516065340577,-0.6610184470764974,1.0573987563739347,19.870062681985186,0.6588658293302445,5.15714282389734,1.9625513061189046,2.3415791750032526,1.9840739500859481,-0.0024611651208048136,0.32584728460596163,20.043406758237253,21.10162914825043,20.043406758237253,14.008576030727426,10.90795620571242,12.106210897747696,27.646350775039338,8.56286384877438,5.598687279377547,3.983732061577273,3.0187565176743876,2.800033396697661,0.0030429730149522153
A,14,normal,0.08837453971593898,4.073242822094215,6.475948047691887,4.073242822094215,1.7259840455940274,2.987686544151951,2.0062320616767786,7.998791374428059,0.8136186407761002,1.7442550201338263,1.3818866233792528,1.3389316473134287,1.0914330945391264,0.0008351163240750192,0.04997369805365597,5.708751239855843,5.708751239855843,5.708751239855843,3.6456063196643718,-0.39760118967636277,-0.18993488026730987,13.846859867100463,0.6283515140563904,2.3107569373970596,1.0952912386943827,2.0289289484612305,2.7390194352458375,-0.00037519799954815124,0.04944765912677538,8.437420243374227,13.102577236930799,8.437420243374227,-4.698272108640449,0.6163825536355463,-1.3588946879400245,17.59410250446735,0.6481935061791302,4.656981131408461,2.2618917483931185,3.9632502261626072,3.1210975768028963,-0.0020370575953207195,0.046291425565491845,6.352780221639769,17.460375686187533,11.979605063792178,-1.872880448546636,5.026353844961264,4.392409733163954,17.460375686187533,-1.1661681857772144,4.581379602978748,3.169199217493662,4.135972992501672,4.142039184706657,0.0012039020080157762,0.23408732246186217,8.722361935520794,14.877019820123706,14.877019820123706,5.775103328823032,-3.9093200318826606,-4.472907622367003,23.68085844812086,-7.80897634426369,6.765016218750546,3.181210589500398,5.454779213966884,7.097499111640028,0.0030410590408315574
